reading lattice from... ./Lattices/sqKgridX100.npy
reading lattice from... ./Lattices/sqKgridY100.npy
started calculating filling for chemical potential and dispersion parameters TB_single_band..
reading lattice from... ./Lattices/KgridX400.npy
reading lattice from... ./Lattices/KgridY400.npy
reading lattice from... ./Lattices/KgridX400.npy
reading lattice from... ./Lattices/KgridY400.npy
finished calculating filling for chemical potential
Filling: 0.5021914101708863 .... chemical potential: 29.41164495334965
dispersion params: 54.93230174081238 	 -10.444874274661508
The fermi energy in mev is: 3064.1164088176356, and in units of J: 296.3362097502549, the bandwidth is:494.39071566731144
reading lattice from... ./Lattices/KgridX2000.npy
reading lattice from... ./Lattices/KgridY2000.npy
reading lattice from... ./Lattices/sqKgridX2000.npy
reading lattice from... ./Lattices/sqKgridY2000.npy
412 the fermi surface points 9 numtheads
starting with calculation of Sigma
9.318891048431396  seconds  1.9849630595393304 1.8569733050797659 0.001
9.82663607597351  seconds  1.9849630595393304 1.8569733050797659 1.0918181818181818
9.731712341308594  seconds  1.9849630595393304 1.8569733050797659 2.1826363636363637
9.818437337875366  seconds  1.9849630595393304 1.8569733050797659 3.2734545454545456
9.720407724380493  seconds  1.9849630595393304 1.8569733050797659 4.364272727272728
9.72576093673706  seconds  1.9849630595393304 1.8569733050797659 5.45509090909091
10.63558554649353  seconds  1.9849630595393304 1.8569733050797659 6.545909090909092
9.685415506362915  seconds  1.9849630595393304 1.8569733050797659 8.727545454545455
10.610098838806152  seconds  1.9849630595393304 1.8569733050797659 7.636727272727274
10.360450744628906  seconds  1.9849630595393304 1.8569733050797659 9.818363636363637
10.90244197845459  seconds  1.9849630595393304 1.8569733050797659 10.90918181818182
10.535642385482788  seconds  1.9849630595393304 1.8569733050797659 12.0
11.17085337638855  seconds  1.9849630595393304 1.8569733050797659 0.12220202020202021
10.873475313186646  seconds  1.9849630595393304 1.8569733050797659 1.213020202020202
10.818903684616089  seconds  1.9849630595393304 1.8569733050797659 2.303838383838384
11.452698945999146  seconds  1.9849630595393304 1.8569733050797659 3.394656565656566
9.26512098312378  seconds  1.9849630595393304 1.8569733050797659 8.848747474747475
12.167980909347534  seconds  1.9849630595393304 1.8569733050797659 4.485474747474748
12.184006690979004  seconds  1.9849630595393304 1.8569733050797659 5.57629292929293
11.617961406707764  seconds  1.9849630595393304 1.8569733050797659 6.667111111111112
11.941188335418701  seconds  1.9849630595393304 1.8569733050797659 7.757929292929294
11.659674882888794  seconds  1.9849630595393304 1.8569733050797659 9.939565656565657
12.838173866271973  seconds  1.9849630595393304 1.8569733050797659 11.03038383838384
8.673076868057251  seconds  1.9849630595393304 1.8569733050797659 8.969949494949494
10.399240255355835  seconds  1.9849630595393304 1.8569733050797659 3.5158585858585862
12.75353479385376  seconds  1.9849630595393304 1.8569733050797659 1.3342222222222222
12.5629403591156  seconds  1.9849630595393304 1.8569733050797659 2.4250404040404043
15.674365043640137  seconds  1.9849630595393304 1.8569733050797659 0.24340404040404043
12.014747142791748  seconds  1.9849630595393304 1.8569733050797659 5.69749494949495
12.157792806625366  seconds  1.9849630595393304 1.8569733050797659 6.788313131313132
12.377495527267456  seconds  1.9849630595393304 1.8569733050797659 7.879131313131314
15.04500150680542  seconds  1.9849630595393304 1.8569733050797659 4.606676767676769
12.462454319000244  seconds  1.9849630595393304 1.8569733050797659 10.060767676767677
9.025859594345093  seconds  1.9849630595393304 1.8569733050797659 9.091151515151516
8.9213285446167  seconds  1.9849630595393304 1.8569733050797659 3.637060606060606
12.55159616470337  seconds  1.9849630595393304 1.8569733050797659 11.15158585858586
12.272940397262573  seconds  1.9849630595393304 1.8569733050797659 1.4554242424242425
12.280371904373169  seconds  1.9849630595393304 1.8569733050797659 2.546242424242424
12.537754774093628  seconds  1.9849630595393304 1.8569733050797659 5.818696969696971
12.42207384109497  seconds  1.9849630595393304 1.8569733050797659 6.909515151515152
9.235514879226685  seconds  1.9849630595393304 1.8569733050797659 9.212353535353536
12.150591135025024  seconds  1.9849630595393304 1.8569733050797659 8.000333333333334
9.150193452835083  seconds  1.9849630595393304 1.8569733050797659 3.7582626262626264
15.339049816131592  seconds  1.9849630595393304 1.8569733050797659 0.36460606060606066
12.092720031738281  seconds  1.9849630595393304 1.8569733050797659 10.181969696969697
15.474138021469116  seconds  1.9849630595393304 1.8569733050797659 4.7278787878787885
12.847419738769531  seconds  1.9849630595393304 1.8569733050797659 11.272787878787879
12.21271538734436  seconds  1.9849630595393304 1.8569733050797659 1.5766262626262626
12.21560025215149  seconds  1.9849630595393304 1.8569733050797659 2.6674444444444445
9.30729055404663  seconds  1.9849630595393304 1.8569733050797659 9.333555555555556
9.349348545074463  seconds  1.9849630595393304 1.8569733050797659 3.8794646464646467
12.06260085105896  seconds  1.9849630595393304 1.8569733050797659 5.939898989898991
11.551684141159058  seconds  1.9849630595393304 1.8569733050797659 0.48580808080808086
12.475788593292236  seconds  1.9849630595393304 1.8569733050797659 8.121535353535354
12.459829330444336  seconds  1.9849630595393304 1.8569733050797659 10.303171717171718
14.516119003295898  seconds  1.9849630595393304 1.8569733050797659 7.030717171717173
11.873309850692749  seconds  1.9849630595393304 1.8569733050797659 11.393989898989899
13.509363412857056  seconds  1.9849630595393304 1.8569733050797659 4.849080808080809
9.739895105361938  seconds  1.9849630595393304 1.8569733050797659 9.454757575757576
11.98572039604187  seconds  1.9849630595393304 1.8569733050797659 1.697828282828283
9.67812442779541  seconds  1.9849630595393304 1.8569733050797659 4.0006666666666675
11.832627534866333  seconds  1.9849630595393304 1.8569733050797659 2.788646464646465
