reading lattice from... ./Lattices/sqKgridX100.npy
reading lattice from... ./Lattices/sqKgridY100.npy
started calculating filling for chemical potential and dispersion parameters TB_single_band..
reading lattice from... ./Lattices/KgridX400.npy
reading lattice from... ./Lattices/KgridY400.npy
reading lattice from... ./Lattices/KgridX400.npy
reading lattice from... ./Lattices/KgridY400.npy
finished calculating filling for chemical potential
Filling: 0.5021914101708863 .... chemical potential: 29.41164495334965
dispersion params: 54.93230174081238 	 -10.444874274661508
The fermi energy in mev is: 3064.1164088176356, and in units of J: 296.3362097502549, the bandwidth is:494.39071566731144
reading lattice from... ./Lattices/KgridX2000.npy
reading lattice from... ./Lattices/KgridY2000.npy
reading lattice from... ./Lattices/sqKgridX2000.npy
reading lattice from... ./Lattices/sqKgridY2000.npy
412 the fermi surface points 9 numtheads
starting with calculation of Sigma
10.77529239654541  seconds  1.9849630595393304 1.8569733050797659 0.001
10.738132238388062  seconds  1.9849630595393304 1.8569733050797659 1.8190909090909089
11.07395601272583  seconds  1.9849630595393304 1.8569733050797659 3.637181818181818
11.3876473903656  seconds  1.9849630595393304 1.8569733050797659 5.455272727272727
11.354141235351562  seconds  1.9849630595393304 1.8569733050797659 7.273363636363636
11.261480331420898  seconds  1.9849630595393304 1.8569733050797659 9.091454545454544
10.914718389511108  seconds  1.9849630595393304 1.8569733050797659 10.909545454545453
11.563083171844482  seconds  1.9849630595393304 1.8569733050797659 12.727636363636362
11.440721988677979  seconds  1.9849630595393304 1.8569733050797659 14.545727272727271
11.457948684692383  seconds  1.9849630595393304 1.8569733050797659 16.363818181818182
11.481979370117188  seconds  1.9849630595393304 1.8569733050797659 18.18190909090909
11.402836799621582  seconds  1.9849630595393304 1.8569733050797659 20.0
11.179035186767578  seconds  1.9849630595393304 1.8569733050797659 0.203010101010101
11.075130224227905  seconds  1.9849630595393304 1.8569733050797659 2.02110101010101
11.14559006690979  seconds  1.9849630595393304 1.8569733050797659 3.839191919191919
11.295692205429077  seconds  1.9849630595393304 1.8569733050797659 5.6572828282828285
11.142674922943115  seconds  1.9849630595393304 1.8569733050797659 7.4753737373737374
11.069366693496704  seconds  1.9849630595393304 1.8569733050797659 9.293464646464646
10.97773814201355  seconds  1.9849630595393304 1.8569733050797659 11.111555555555555
10.831221580505371  seconds  1.9849630595393304 1.8569733050797659 12.929646464646463
11.024399757385254  seconds  1.9849630595393304 1.8569733050797659 14.747737373737372
11.132436990737915  seconds  1.9849630595393304 1.8569733050797659 16.565828282828285
11.209942102432251  seconds  1.9849630595393304 1.8569733050797659 18.383919191919194
11.05733871459961  seconds  1.9849630595393304 1.8569733050797659 0.405020202020202
10.968902111053467  seconds  1.9849630595393304 1.8569733050797659 2.223111111111111
11.19063115119934  seconds  1.9849630595393304 1.8569733050797659 4.041202020202021
11.396739482879639  seconds  1.9849630595393304 1.8569733050797659 5.85929292929293
11.166316747665405  seconds  1.9849630595393304 1.8569733050797659 7.677383838383839
11.186859607696533  seconds  1.9849630595393304 1.8569733050797659 9.495474747474747
11.042595148086548  seconds  1.9849630595393304 1.8569733050797659 11.313565656565656
10.79127025604248  seconds  1.9849630595393304 1.8569733050797659 13.131656565656565
10.688645362854004  seconds  1.9849630595393304 1.8569733050797659 14.949747474747474
10.919245481491089  seconds  1.9849630595393304 1.8569733050797659 16.767838383838384
11.031485319137573  seconds  1.9849630595393304 1.8569733050797659 18.585929292929293
11.313456535339355  seconds  1.9849630595393304 1.8569733050797659 0.607030303030303
11.199704647064209  seconds  1.9849630595393304 1.8569733050797659 2.425121212121212
10.998722553253174  seconds  1.9849630595393304 1.8569733050797659 4.243212121212121
11.388878583908081  seconds  1.9849630595393304 1.8569733050797659 6.06130303030303
11.27925729751587  seconds  1.9849630595393304 1.8569733050797659 7.879393939393939
11.416686773300171  seconds  1.9849630595393304 1.8569733050797659 9.697484848484848
11.401872158050537  seconds  1.9849630595393304 1.8569733050797659 11.515575757575757
10.869122743606567  seconds  1.9849630595393304 1.8569733050797659 13.333666666666666
10.789327621459961  seconds  1.9849630595393304 1.8569733050797659 15.151757575757575
10.886019706726074  seconds  1.9849630595393304 1.8569733050797659 16.969848484848484
11.406479120254517  seconds  1.9849630595393304 1.8569733050797659 18.787939393939393
11.355777740478516  seconds  1.9849630595393304 1.8569733050797659 0.809040404040404
11.293798446655273  seconds  1.9849630595393304 1.8569733050797659 2.6271313131313128
10.976800203323364  seconds  1.9849630595393304 1.8569733050797659 4.445222222222222
11.309395790100098  seconds  1.9849630595393304 1.8569733050797659 6.263313131313131
11.41832447052002  seconds  1.9849630595393304 1.8569733050797659 8.08140404040404
11.284218311309814  seconds  1.9849630595393304 1.8569733050797659 9.89949494949495
11.30479884147644  seconds  1.9849630595393304 1.8569733050797659 11.717585858585858
11.038976669311523  seconds  1.9849630595393304 1.8569733050797659 13.535676767676767
11.043144941329956  seconds  1.9849630595393304 1.8569733050797659 15.353767676767676
10.722755432128906  seconds  1.9849630595393304 1.8569733050797659 17.171858585858587
11.138105630874634  seconds  1.9849630595393304 1.8569733050797659 18.989949494949496
11.11287236213684  seconds  1.9849630595393304 1.8569733050797659 1.011050505050505
11.082467555999756  seconds  1.9849630595393304 1.8569733050797659 2.829141414141414
10.981516122817993  seconds  1.9849630595393304 1.8569733050797659 4.647232323232323
11.273801326751709  seconds  1.9849630595393304 1.8569733050797659 6.465323232323232
11.170959711074829  seconds  1.9849630595393304 1.8569733050797659 8.283414141414141
11.082857847213745  seconds  1.9849630595393304 1.8569733050797659 10.10150505050505
